PROVIDERID,DAYOFWEEK,SLOTSTARTTIME,SLOTENDTIME
168,4,19:15,19:30
168,4,19:30,19:45
168,4,19:45,20:00
168,4,20:00,20:15
168,4,20:15,20:30
168,4,20:30,20:45
168,4,20:45,21:00
168,5,7:30,7:45
168,5,7:45,8:00
168,5,8:00,8:15
168,5,8:15,8:30
168,5,8:30,8:45
168,5,8:45,9:00
168,5,9:00,9:15
168,5,9:15,9:30
168,5,9:30,9:45
168,5,9:45,10:00
168,5,10:00,10:15
168,5,10:15,10:30
168,5,10:30,10:45
168,5,10:45,11:00
168,5,11:00,11:15
168,5,11:15,11:30
168,5,11:30,11:45
168,5,11:45,12:00
168,5,17:00,17:15
168,5,17:15,17:30
168,5,17:30,17:45
168,5,17:45,18:00
168,5,18:00,18:15
168,5,18:15,18:30
168,5,18:30,18:45
168,5,18:45,19:00
168,5,19:00,19:15
168,5,19:15,19:30
168,5,19:30,19:45
168,5,19:45,20:00
168,5,20:00,20:15
168,5,20:15,20:30
161,2,8:40,9:00
161,2,9:00,9:20
161,2,9:20,9:40
161,2,9:40,10:00
161,2,10:00,10:20
161,2,10:20,10:40
161,2,10:40,11:00
161,2,11:00,11:20
161,2,11:20,11:40
161,2,11:40,12:00
161,2,12:00,12:20
161,2,12:20,12:40
161,2,12:40,13:00
161,2,13:00,13:20
161,2,13:20,13:40
161,2,13:40,14:00
161,2,14:00,14:20
161,3,9:20,9:40
161,3,9:40,10:00
161,3,10:00,10:20
161,3,10:20,10:40
161,3,10:40,11:00
161,3,11:00,11:20
161,3,11:20,11:40
161,3,11:40,12:00
161,3,12:00,12:20
161,3,12:20,12:40
161,3,12:40,13:00
161,4,8:40,9:00
161,4,9:00,9:20
161,4,9:20,9:40
161,4,9:40,10:00
161,4,10:00,10:20
161,4,10:20,10:40
161,4,10:40,11:00
161,4,11:00,11:20
161,4,11:20,11:40
161,4,11:40,12:00
161,4,12:00,12:20
161,4,12:20,12:40
161,4,12:40,13:00
161,4,13:00,13:20
161,4,13:20,13:40
161,4,13:40,14:00
161,4,14:00,14:20
161,5,12:40,13:00
161,5,13:00,13:20
161,5,13:20,13:40
161,5,13:40,14:00
161,5,14:00,14:20
161,5,14:20,14:40
161,5,14:40,15:00
161,5,15:00,15:20
161,5,15:20,15:40
161,5,15:40,16:00
161,5,16:00,16:20
161,5,16:20,16:40
161,5,16:40,17:00
161,6,14:00,14:20
161,6,14:20,14:40
161,6,14:40,15:00
161,6,15:00,15:20
161,6,15:20,15:40
161,6,15:40,16:00
161,6,16:00,16:20
161,6,16:20,16:40
161,6,16:40,17:00
161,6,17:00,17:20
128,2,10:00,10:20
128,2,10:20,10:40
128,2,10:40,11:00
128,2,11:00,11:20
128,2,11:20,11:40
128,2,11:40,12:00
128,2,12:00,12:20
128,2,12:20,12:40
128,2,12:40,13:00
128,2,13:00,13:20
128,2,13:20,13:40
128,2,13:40,14:00
128,2,14:00,14:20
128,2,14:20,14:40
128,2,14:40,15:00
128,2,15:00,15:20
128,2,15:20,15:40
128,2,15:40,16:00
128,2,16:00,16:20
128,2,16:20,16:40
128,2,16:40,17:00
128,3,10:00,10:20
128,3,10:20,10:40
128,3,10:40,11:00
128,3,11:00,11:20
128,3,11:20,11:40
128,3,11:40,12:00
128,3,12:00,12:20
128,3,12:20,12:40
128,3,12:40,13:00
128,3,13:00,13:20
128,3,13:20,13:40
128,3,13:40,14:00
128,3,14:00,14:20
128,3,14:20,14:40
128,3,14:40,15:00
128,3,15:00,15:20
128,3,15:20,15:40
128,3,15:40,16:00
128,3,16:00,16:20
128,3,16:20,16:40
128,3,16:40,17:00
128,4,10:00,10:20
128,4,10:20,10:40
128,4,10:40,11:00
128,4,11:00,11:20
128,4,11:20,11:40
128,4,11:40,12:00
128,4,12:00,12:20
128,4,12:20,12:40
128,4,12:40,13:00
128,4,13:00,13:20
128,4,13:20,13:40
128,4,13:40,14:00
128,4,14:00,14:20
128,4,14:20,14:40
128,4,14:40,15:00
128,4,15:00,15:20
128,4,15:20,15:40
128,4,15:40,16:00
128,4,16:00,16:20
128,4,16:20,16:40
128,4,16:40,17:00
128,5,10:00,10:20
128,5,10:20,10:40
128,5,10:40,11:00
128,5,11:00,11:20
128,5,11:20,11:40
128,5,11:40,12:00
128,5,12:00,12:20
128,5,12:20,12:40
128,5,12:40,13:00
128,5,13:00,13:20
128,5,13:20,13:40
128,5,13:40,14:00
128,5,14:00,14:20
128,5,14:20,14:40
128,5,14:40,15:00
128,5,15:00,15:20
128,5,15:20,15:40
128,5,15:40,16:00
128,5,16:00,16:20
128,5,16:20,16:40
128,5,16:40,17:00
128,6,10:00,10:20
128,6,10:20,10:40
128,6,10:40,11:00
128,6,11:00,11:20
128,6,11:20,11:40
128,6,11:40,12:00
128,6,12:00,12:20
128,6,12:20,12:40
128,6,12:40,13:00
128,6,13:00,13:20
128,6,13:20,13:40
128,6,13:40,14:00
128,6,14:00,14:20
128,6,14:20,14:40
128,6,14:40,15:00
128,6,15:00,15:20
128,6,15:20,15:40
128,6,15:40,16:00
128,6,16:00,16:20
128,6,16:20,16:40
128,6,16:40,17:00
119,2,8:00,8:15
119,2,8:15,8:30
119,2,8:30,8:45
119,2,8:45,9:00
119,2,9:00,9:15
119,2,9:15,9:30
119,2,9:30,9:45
119,2,9:45,10:00
119,2,10:00,10:15
119,2,10:15,10:30
119,2,10:30,10:45
119,2,10:45,11:00
119,2,11:00,11:15
119,2,11:15,11:30
119,2,11:30,11:45
119,2,11:45,12:00
119,2,12:00,12:15
119,2,12:15,12:30
119,2,12:30,12:45
119,2,12:45,13:00
119,2,13:00,13:15
119,2,13:15,13:30
119,2,13:30,13:45
119,2,13:45,14:00
119,2,14:00,14:15
119,2,14:15,14:30
119,2,14:30,14:45
119,2,14:45,15:00
119,2,15:00,15:15
119,2,15:15,15:30
119,2,15:30,15:45
119,2,15:45,16:00
119,2,16:00,16:15
119,2,16:15,16:30
119,2,16:30,16:45
119,2,16:45,17:00
119,2,17:00,17:15
119,2,17:15,17:30
119,2,17:30,17:45
119,2,17:45,18:00
119,2,18:00,18:15
119,2,18:15,18:30
119,2,18:30,18:45
119,2,18:45,19:00
119,2,19:00,19:15
119,2,19:15,19:30
119,2,19:30,19:45
119,2,19:45,20:00
119,2,20:00,20:15
119,2,20:15,20:30
119,2,20:30,20:45
119,2,20:45,21:00
119,2,21:00,21:15
119,2,21:15,21:30
119,3,8:00,8:15
119,3,8:15,8:30
119,3,8:30,8:45
119,3,8:45,9:00
119,3,9:00,9:15
119,3,9:15,9:30
119,3,9:30,9:45
119,3,9:45,10:00
119,3,10:00,10:15
119,3,10:15,10:30
119,3,10:30,10:45
119,3,10:45,11:00
119,3,11:00,11:15
119,3,11:15,11:30
119,3,11:30,11:45
119,3,11:45,12:00
119,3,12:00,12:15
119,3,12:15,12:30
119,3,12:30,12:45
119,3,12:45,13:00
119,3,13:00,13:15
119,3,13:15,13:30
119,3,13:30,13:45
119,3,13:45,14:00
119,4,8:00,8:15
119,4,8:15,8:30
119,4,8:30,8:45
119,4,8:45,9:00
119,4,9:00,9:15
119,4,9:15,9:30
119,4,9:30,9:45
119,4,9:45,10:00
119,4,10:00,10:15
119,4,10:15,10:30
119,4,10:30,10:45
119,4,10:45,11:00
119,5,8:00,8:15
119,5,8:15,8:30
119,5,8:30,8:45
119,5,8:45,9:00
119,5,9:00,9:15
119,5,9:15,9:30
119,5,9:30,9:45
119,5,9:45,10:00
119,5,10:00,10:15
119,5,10:15,10:30
119,5,10:30,10:45
119,5,10:45,11:00
119,5,11:00,11:15
119,5,11:15,11:30
119,5,11:30,11:45
119,5,11:45,12:00
119,5,12:00,12:15
119,5,12:15,12:30
119,5,12:30,12:45
119,5,12:45,13:00
118,1,8:00,8:20
118,1,8:20,8:40
118,1,8:40,9:00
118,1,9:00,9:20
118,1,9:20,9:40
118,1,9:40,10:00
118,1,10:00,10:20
118,1,10:20,10:40
118,1,10:40,11:00
118,1,11:00,11:20
118,1,11:20,11:40
118,1,11:40,12:00
118,1,12:00,12:20
118,1,12:20,12:40
118,1,12:40,13:00
118,1,13:00,13:20
118,1,13:20,13:40
118,1,13:40,14:00
118,1,14:00,14:20
118,1,14:20,14:40
118,1,14:40,15:00
118,1,15:00,15:20
118,1,15:20,15:40
118,1,15:40,16:00
118,1,16:00,16:20
118,1,16:20,16:40
118,1,16:40,17:00
118,1,17:00,17:20
118,1,17:20,17:40
118,1,17:40,18:00
118,1,18:00,18:20
118,1,18:20,18:40
118,1,18:40,19:00
118,1,19:00,19:20
118,1,19:20,19:40
118,1,19:40,20:00
118,2,18:00,19:00
118,2,19:00,19:20
118,2,19:20,19:40
118,2,19:40,20:00
118,2,20:00,20:20
118,2,20:20,20:40
118,2,20:40,21:00
118,2,21:00,21:20
118,2,21:20,21:40
118,2,21:40,22:00
118,2,22:00,22:20
118,2,22:20,22:40
118,2,22:40,23:00
118,4,9:00,10:00
118,4,12:00,13:00
118,4,15:00,16:00
118,4,18:00,19:00
118,4,19:00,19:20
118,4,19:20,19:40
118,4,19:40,20:00
118,4,20:00,20:20
118,4,20:20,20:40
118,4,20:40,21:00
118,4,21:00,21:20
118,4,21:20,21:40
118,4,21:40,22:00
118,4,22:00,22:20
118,4,22:20,22:40
118,4,22:40,23:00
118,5,12:00,13:00
118,6,12:00,13:00
118,6,18:00,18:20
118,6,18:20,18:40
118,6,18:40,19:00
118,6,19:00,19:20
118,6,19:20,19:40
118,6,19:40,20:00
118,6,20:00,20:20
118,6,20:20,20:40
118,6,20:40,21:00
118,6,21:00,21:20
118,6,21:20,21:40
118,6,21:40,22:00
118,6,22:00,22:20
118,6,22:20,22:40
118,6,22:40,23:00
116,2,8:00,8:20
116,2,8:20,8:40
116,2,8:40,9:00
116,2,9:00,9:20
116,2,9:20,9:40
116,2,9:40,10:00
116,2,10:00,10:20
116,2,10:20,10:40
116,2,10:40,11:00
116,2,11:00,11:20
116,2,11:20,11:40
116,2,11:40,12:00
116,2,12:00,12:20
116,2,12:20,12:40
116,2,12:40,13:00
116,2,13:00,13:20
116,2,13:20,13:40
116,2,13:40,14:00
116,2,14:00,14:20
116,2,14:20,14:40
116,2,14:40,15:00
116,2,15:00,15:20
116,2,15:20,15:40
116,2,15:40,16:00
116,2,16:00,16:20
116,2,16:20,16:40
116,2,16:40,17:00
116,2,17:00,17:20
116,2,17:20,17:40
116,2,17:40,18:00
116,3,12:00,12:20
116,3,12:20,12:40
116,3,12:40,13:00
116,3,13:00,13:20
116,3,13:20,13:40
116,3,13:40,14:00
116,3,14:00,14:20
116,3,14:20,14:40
116,3,14:40,15:00
116,3,15:00,15:20
116,3,15:20,15:40
116,3,15:40,16:00
116,3,16:00,16:20
116,3,16:20,16:40
116,3,16:40,17:00
116,3,17:00,17:20
116,3,17:20,17:40
116,3,17:40,18:00
116,3,18:00,18:20
116,3,18:20,18:40
116,3,18:40,19:00
116,3,19:00,19:20
116,3,19:20,19:40
116,3,19:40,20:00
116,3,20:00,20:20
116,3,20:20,20:40
116,3,20:40,21:00
116,3,21:00,21:20
116,3,21:20,21:40
116,3,21:40,22:00
116,4,8:00,8:20
116,4,8:20,8:40
116,4,8:40,9:00
116,4,9:00,9:20
116,4,9:20,9:40
116,4,9:40,10:00
116,4,10:00,10:20
116,4,10:20,10:40
116,4,10:40,11:00
116,4,11:00,11:20
116,4,11:20,11:40
116,4,11:40,12:00
116,4,12:00,12:20
116,4,12:20,12:40
116,4,12:40,13:00
116,4,13:00,13:20
116,4,13:20,13:40
116,4,13:40,14:00
116,4,14:00,14:20
116,4,14:20,14:40
116,4,14:40,15:00
116,4,15:00,15:20
116,4,15:20,15:40
116,4,15:40,16:00
116,4,16:00,16:20
116,4,16:20,16:40
116,4,16:40,17:00
116,4,17:00,17:20
116,4,17:20,17:40
116,4,17:40,18:00
116,5,7:00,7:20
116,5,7:20,7:40
116,5,7:40,8:00
116,5,8:00,8:20
116,5,8:20,8:40
116,5,8:40,9:00
116,5,9:00,9:20
116,5,9:20,9:40
116,5,9:40,10:00
116,5,10:00,10:20
116,5,10:20,10:40
116,5,10:40,11:00
116,5,11:00,11:20
116,5,11:20,11:40
116,5,11:40,12:00
116,5,12:00,12:20
116,5,12:20,12:40
116,5,12:40,13:00
116,5,13:00,13:20
116,5,13:20,13:40
116,5,13:40,14:00
116,5,14:00,14:20
116,5,14:20,14:40
116,5,14:40,15:00
116,5,15:00,15:20
116,5,15:20,15:40
116,5,15:40,16:00
116,5,16:00,16:20
116,5,16:20,16:40
116,5,16:40,17:00
108,2,18:00,18:15
108,2,18:15,18:30
108,2,18:30,18:45
108,2,18:45,19:00
108,2,19:00,19:15
108,2,19:15,19:30
108,2,19:30,19:45
108,2,19:45,20:00
108,2,20:00,20:15
108,2,20:15,20:30
108,2,20:30,20:45
108,3,18:00,18:15
108,3,18:15,18:30
108,3,18:30,18:45
108,3,18:45,19:00
108,3,19:00,19:15
108,3,19:15,19:30
108,3,19:30,19:45
108,3,19:45,20:00
108,3,20:00,20:15
108,4,8:30,8:45
108,4,8:45,9:00
108,4,9:00,9:15
108,4,9:15,9:30
108,4,16:00,16:15
108,4,16:15,16:30
108,4,16:30,16:45
108,4,16:45,17:00
108,4,17:00,17:15
108,4,17:15,17:30
108,4,17:30,17:45
108,4,18:00,18:15
108,4,18:15,18:30
108,4,18:30,18:45
108,4,18:45,19:00
108,4,19:00,19:15
108,4,19:15,19:30
108,4,19:30,19:45
108,4,20:00,20:15
108,5,16:00,16:15
108,5,16:15,16:30
108,5,16:30,16:45
108,5,16:45,17:00
108,5,17:00,17:15
108,5,17:15,17:30
108,5,17:30,17:45
108,5,17:45,18:00
108,5,18:00,18:15
108,5,18:15,18:30
108,5,18:30,18:45
108,5,18:45,19:00
108,5,19:00,19:15
108,5,19:15,19:30
108,5,19:30,19:45
108,5,19:45,20:00
108,5,20:00,20:15
108,6,11:00,11:15
108,6,11:15,11:30
108,6,11:30,11:45
108,6,11:45,12:00
108,6,12:00,12:15
108,6,12:15,12:30
108,6,12:30,12:45
108,6,12:45,13:00
108,6,13:00,13:15
108,6,13:15,13:30
108,6,13:30,13:45
108,6,13:45,14:00
108,6,14:00,14:15
108,6,14:15,14:30
108,6,14:30,14:45
108,6,14:45,15:00
108,6,15:00,15:15
108,6,15:15,15:30
108,6,15:30,15:45
108,6,15:45,16:00
108,6,16:00,16:15
108,6,16:15,16:30
108,6,16:30,16:45
108,6,16:45,17:00
107,1,19:00,21:00
107,2,18:20,18:30
107,2,18:30,18:40
107,2,18:40,18:50
107,2,18:50,19:00
107,2,19:00,19:10
107,2,19:10,19:20
107,2,19:20,19:30
107,2,19:30,19:40
107,2,19:40,19:50
107,2,19:50,20:00
107,2,20:00,20:10
107,2,20:10,20:20
107,2,20:20,20:30
107,3,8:50,9:00
107,3,9:00,9:10
107,3,9:10,9:20
107,3,9:20,9:30
107,3,9:30,9:40
107,3,9:40,9:50
107,3,9:50,10:00
107,3,10:00,10:10
107,3,10:10,10:20
107,3,10:20,10:30
107,3,10:30,10:40
107,3,10:40,10:50
107,3,10:50,11:00
107,3,11:00,11:10
107,3,11:10,11:20
107,3,11:20,11:30
107,3,11:30,11:40
107,3,11:40,11:50
107,3,11:50,12:00
107,3,12:00,12:10
107,3,12:10,12:20
107,3,12:20,12:30
107,3,12:30,12:40
107,3,12:40,12:50
107,3,12:50,13:00
107,3,13:00,13:10
107,3,13:20,13:30
107,3,13:30,13:40
107,3,13:40,13:50
107,3,13:50,14:00
107,4,18:20,18:30
107,4,18:30,18:40
107,4,18:40,18:50
107,4,18:50,19:00
107,4,19:00,19:10
107,4,19:10,19:20
107,4,19:20,19:30
107,4,19:30,19:40
107,4,19:40,19:50
107,4,19:50,20:00
107,4,20:00,20:10
107,4,20:10,20:20
107,4,20:20,20:30
107,5,19:00,21:00
104,2,12:00,12:20
104,2,12:20,12:40
104,2,12:40,13:00
104,2,13:00,13:20
104,2,13:20,13:40
104,2,13:40,14:00
104,2,14:00,14:20
104,2,14:20,14:40
104,2,14:40,15:00
104,2,15:00,15:20
104,2,15:20,15:40
104,2,15:40,16:00
104,3,12:00,12:20
104,3,12:20,12:40
104,3,12:40,13:00
104,3,13:00,13:20
104,3,13:20,13:40
104,3,13:40,14:00
104,3,14:00,14:20
104,3,14:20,14:40
104,3,14:40,15:00
104,3,15:00,15:20
104,3,15:20,15:40
104,3,15:40,16:00
104,4,11:20,11:40
104,4,11:40,12:00
104,4,12:00,12:20
104,4,12:20,12:40
104,4,12:40,13:00
104,4,13:00,13:20
104,4,13:20,13:40
104,4,13:40,14:00
104,4,14:00,14:20
104,4,14:20,14:40
104,4,14:40,15:00
104,4,15:00,15:20
104,5,12:00,12:20
104,5,12:20,12:40
104,5,12:40,13:00
104,5,13:00,13:20
104,5,13:20,13:40
104,5,13:40,14:00
104,5,14:00,14:20
104,5,14:20,14:40
104,5,14:40,15:00
104,5,15:00,15:20
104,5,15:20,15:40
104,5,15:40,16:00
103,2,11:00,11:15
103,2,11:15,11:30
103,2,11:30,11:45
103,2,11:45,12:00
103,2,12:00,12:15
103,2,12:15,12:30
103,2,12:30,12:45
103,2,12:45,13:00
103,2,13:00,13:15
103,2,13:15,13:30
103,2,13:30,13:45
103,2,13:45,14:00
103,2,14:00,14:15
103,2,14:15,14:30
103,2,14:30,14:45
103,2,14:45,15:00
103,2,15:00,15:15
103,2,15:15,15:30
103,2,15:30,15:45
103,2,15:45,16:00
103,2,16:00,16:15
103,2,16:15,16:30
103,2,16:30,16:45
103,2,16:45,17:00
103,2,17:00,17:15
103,2,17:15,17:30
103,2,17:30,17:45
103,2,17:45,18:00
103,2,18:00,18:15
103,2,18:15,18:30
103,2,18:30,18:45
103,2,18:45,19:00
103,3,11:00,11:15
103,3,11:15,11:30
103,3,11:30,11:45
103,3,11:45,12:00
103,3,12:00,12:15
103,3,12:15,12:30
103,3,12:30,12:45
103,3,12:45,13:00
103,3,13:00,13:15
103,3,13:15,13:30
103,3,13:30,13:45
103,3,13:45,14:00
103,3,14:00,14:15
103,3,14:15,14:30
103,3,14:30,14:45
103,3,14:45,15:00
103,3,15:00,15:15
103,3,15:15,15:30
103,3,15:30,15:45
103,3,15:45,16:00
103,3,16:00,16:15
103,3,16:15,16:30
103,3,16:30,16:45
103,3,16:45,17:00
103,3,17:00,17:15
103,3,17:15,17:30
103,3,17:30,17:45
103,3,17:45,18:00
103,3,18:00,18:15
103,3,18:15,18:30
103,3,18:30,18:45
103,3,18:45,19:00
103,5,10:00,10:15
103,5,10:15,10:30
103,5,10:30,10:45
103,5,10:45,11:00
103,5,11:00,11:15
103,5,11:15,11:30
103,5,11:30,11:45
103,5,11:45,12:00
103,5,12:00,12:15
103,5,12:15,12:30
103,5,12:30,12:45
103,5,12:45,13:00
103,5,13:00,13:15
103,5,13:15,13:30
103,5,13:30,13:45
103,5,13:45,14:00
103,5,14:00,14:15
103,5,14:15,14:30
103,5,14:30,14:45
103,5,14:45,15:00
103,5,15:00,15:15
103,5,15:15,15:30
103,5,15:30,15:45
103,5,15:45,16:00
103,5,16:00,16:15
103,5,16:15,16:30
103,5,16:30,16:45
103,5,16:45,17:00
103,5,17:00,17:15
103,5,17:15,17:30
103,5,17:30,17:45
103,5,17:45,18:00
103,6,9:00,9:15
103,6,9:15,9:30
103,6,9:30,9:45
103,6,9:45,10:00
103,6,10:00,10:15
103,6,10:15,10:30
103,6,10:30,10:45
103,6,10:45,11:00
103,6,11:00,11:15
103,6,11:15,11:30
103,6,11:30,11:45
103,6,11:45,12:00
103,6,12:00,12:15
103,6,12:15,12:30
103,6,12:30,12:45
103,6,12:45,13:00
103,6,13:00,13:15
103,6,13:15,13:30
103,6,13:30,13:45
103,6,13:45,14:00
103,6,14:00,14:15
103,6,14:15,14:30
103,6,14:30,14:45
103,6,14:45,15:00
103,6,15:00,15:15
103,6,15:15,15:30
103,6,15:30,15:45
103,6,15:45,16:00
103,6,16:00,16:15
103,6,16:15,16:30
103,6,16:30,16:45
103,6,16:45,17:00
102,2,9:00,9:20
102,2,9:20,9:40
102,2,9:40,10:00
102,2,10:00,10:20
102,2,10:20,10:40
102,2,10:40,11:00
102,2,11:00,11:20
102,2,11:20,11:40
102,2,11:40,12:00
102,2,12:00,12:20
102,2,12:20,12:40
102,2,12:40,13:00
102,2,13:00,13:20
102,2,13:20,13:40
102,2,13:40,14:00
102,2,14:00,14:20
102,2,14:20,14:40
102,2,14:40,15:00
102,2,15:00,15:20
102,2,15:20,15:40
102,2,16:00,16:20
102,2,16:20,16:40
102,2,16:40,17:00
102,3,9:00,9:20
102,3,9:20,9:40
102,3,9:40,10:00
102,3,10:00,10:20
102,3,10:20,10:40
102,3,10:40,11:00
102,3,11:00,11:20
102,3,11:20,11:40
102,3,11:40,12:00
102,3,12:00,12:20
102,3,12:20,12:40
102,3,12:40,13:00
102,3,13:00,13:20
102,3,13:20,13:40
102,3,13:40,14:00
102,3,14:00,14:20
102,3,14:20,14:40
102,3,14:40,15:00
102,3,15:00,15:20
102,3,15:20,15:40
102,3,16:00,16:20
102,3,16:20,16:40
102,3,16:40,17:00
102,4,9:00,9:20
102,4,9:20,9:40
102,4,9:40,10:00
102,4,10:00,10:20
102,4,10:20,10:40
102,4,10:40,11:00
102,4,11:00,11:20
102,4,11:20,11:40
102,4,11:40,12:00
102,4,12:00,12:20
102,4,12:20,12:40
102,4,12:40,13:00
102,4,13:00,13:20
102,4,13:20,13:40
102,4,13:40,14:00
102,4,14:00,14:20
102,4,14:20,14:40
102,4,14:40,15:00
102,4,15:00,15:20
102,4,15:20,15:40
102,4,16:00,16:20
102,4,16:20,16:40
102,4,16:40,17:00
100,2,8:00,8:10
100,2,8:10,8:20
100,2,8:20,8:30
100,2,8:30,8:40
100,2,8:40,8:50
100,2,8:50,9:00
100,2,9:00,9:10
100,2,9:10,9:20
100,2,9:20,9:30
100,2,9:30,9:40
100,2,9:40,9:50
100,2,9:50,10:00
100,2,10:00,10:10
100,2,10:10,10:20
100,2,10:20,10:30
100,2,10:30,10:40
100,2,10:40,10:50
100,2,10:50,11:00
100,2,11:00,11:10
100,2,11:10,11:20
100,2,11:20,11:30
100,2,11:30,11:40
100,2,11:40,11:50
100,2,11:50,12:00
100,2,12:00,12:10
100,2,12:10,12:20
100,2,12:20,12:30
100,2,12:30,12:40
100,2,12:40,12:50
100,2,12:50,13:00
100,2,13:00,13:10
100,2,13:10,13:20
100,2,13:20,13:30
100,2,13:30,13:40
100,2,13:40,13:50
100,2,13:50,14:00
100,2,14:00,14:10
100,2,14:10,14:20
100,2,14:20,14:30
100,2,14:30,14:40
100,2,14:40,14:50
100,2,14:50,15:00
100,2,15:00,15:10
100,2,15:10,15:20
100,2,15:20,15:30
100,2,15:30,15:40
100,2,15:40,15:50
100,2,15:50,16:00
100,2,16:00,16:10
100,2,16:10,16:20
100,2,16:20,16:30
100,2,16:30,16:40
100,2,16:40,16:50
100,2,16:50,17:00
100,2,17:00,17:10
100,2,17:10,17:20
100,2,17:20,17:30
100,2,17:30,17:40
100,2,17:40,17:50
100,2,17:50,18:00
100,2,18:00,18:10
100,2,18:10,18:20
100,2,18:20,18:30
100,2,18:30,18:40
100,2,18:40,18:50
100,2,18:50,19:00
100,3,8:00,8:10
100,3,8:10,8:20
100,3,8:20,8:30
100,3,8:30,8:40
100,3,8:40,8:50
100,3,8:50,9:00
100,3,9:00,9:10
100,3,9:10,9:20
100,3,9:20,9:30
100,3,9:30,9:40
100,3,9:40,9:50
100,3,9:50,10:00
100,3,10:00,10:10
100,3,10:10,10:20
100,3,10:20,10:30
100,3,10:30,10:40
100,3,10:40,10:50
100,3,10:50,11:00
100,3,11:00,11:10
100,3,11:10,11:20
100,3,11:20,11:30
100,3,11:30,11:40
100,3,11:40,11:50
100,3,11:50,12:00
100,3,12:00,12:10
100,3,12:10,12:20
100,3,12:20,12:30
100,3,12:30,12:40
100,3,12:40,12:50
100,3,12:50,13:00
100,3,13:00,13:10
100,3,13:10,13:20
100,3,13:20,13:30
100,3,13:30,13:40
100,3,13:40,13:50
100,3,13:50,14:00
100,3,14:00,14:10
100,3,14:10,14:20
100,3,14:20,14:30
100,3,14:30,14:40
100,3,14:40,14:50
100,3,14:50,15:00
100,3,15:00,15:10
100,3,15:10,15:20
100,3,15:20,15:30
100,3,15:30,15:40
100,3,15:40,15:50
100,3,15:50,16:00
100,3,16:00,16:10
100,3,16:10,16:20
100,3,16:20,16:30
100,3,16:30,16:40
100,3,16:40,16:50
100,3,16:50,17:00
100,3,17:00,17:10
100,3,17:10,17:20
100,3,17:20,17:30
100,3,17:30,17:40
100,3,17:40,17:50
100,3,17:50,18:00
100,3,18:00,18:10
100,3,18:10,18:20
100,3,18:20,18:30
100,3,18:30,18:40
100,3,18:40,18:50
100,3,18:50,19:00
100,4,8:00,8:10
100,4,8:10,8:20
100,4,8:20,8:30
100,4,8:30,8:40
100,4,8:40,8:50
100,4,8:50,9:00
100,4,9:00,9:10
100,4,9:10,9:20
100,4,9:20,9:30
100,4,9:30,9:40
100,4,9:40,9:50
100,4,9:50,10:00
100,4,10:00,10:10
100,4,10:10,10:20
100,4,10:20,10:30
100,4,10:30,10:40
100,4,10:40,10:50
100,4,10:50,11:00
100,4,11:00,11:10
100,4,11:10,11:20
100,4,11:20,11:30
100,4,11:30,11:40
100,4,11:40,11:50
100,4,11:50,12:00
100,4,12:00,12:10
100,4,12:10,12:20
100,4,12:20,12:30
100,4,12:30,12:40
100,4,12:40,12:50
100,4,12:50,13:00
100,4,13:00,13:10
100,4,13:10,13:20
100,4,13:20,13:30
100,4,13:30,13:40
100,4,13:40,13:50
100,4,13:50,14:00
100,4,14:00,14:10
100,4,14:10,14:20
100,4,14:20,14:30
100,4,14:30,14:40
100,4,14:40,14:50
100,4,14:50,15:00
100,4,15:00,15:10
100,4,15:10,15:20
100,4,15:20,15:30
100,4,15:30,15:40
100,4,15:40,15:50
100,4,15:50,16:00
100,4,16:00,16:10
100,4,16:10,16:20
100,4,16:20,16:30
100,4,16:30,16:40
100,4,16:40,16:50
100,4,16:50,17:00
100,4,17:00,17:10
100,4,17:10,17:20
100,4,17:20,17:30
100,4,17:30,17:40
100,4,17:40,17:50
100,4,17:50,18:00
100,4,18:00,18:10
100,4,18:10,18:20
100,4,18:20,18:30
100,4,18:30,18:40
100,4,18:40,18:50
100,4,18:50,19:00
100,5,8:00,8:10
100,5,8:10,8:20
100,5,8:20,8:30
100,5,8:30,8:40
100,5,8:40,8:50
100,5,8:50,9:00
100,5,9:00,9:10
100,5,9:10,9:20
100,5,9:20,9:30
100,5,9:30,9:40
100,5,9:40,9:50
100,5,9:50,10:00
100,5,10:00,10:10
100,5,10:10,10:20
100,5,10:20,10:30
100,5,10:30,10:40
100,5,10:40,10:50
100,5,10:50,11:00
100,5,11:00,11:10
100,5,11:10,11:20
100,5,11:20,11:30
100,5,11:30,11:40
100,5,11:40,11:50
100,5,11:50,12:00
100,5,12:00,12:10
100,5,12:10,12:20
100,5,12:20,12:30
100,5,12:30,12:40
100,5,12:40,12:50
100,5,12:50,13:00
100,5,13:00,13:10
100,5,13:10,13:20
100,5,13:20,13:30
100,5,13:30,13:40
100,5,13:40,13:50
100,5,13:50,14:00
100,5,14:00,14:10
100,5,14:10,14:20
100,5,14:20,14:30
100,5,14:30,14:40
100,5,14:40,14:50
100,5,14:50,15:00
100,5,15:00,15:10
100,5,15:10,15:20
100,5,15:20,15:30
100,5,15:30,15:40
100,5,15:40,15:50
100,5,15:50,16:00
100,5,16:00,16:10
100,5,16:10,16:20
100,5,16:20,16:30
100,5,16:30,16:40
100,5,16:40,16:50
100,5,16:50,17:00
100,5,17:00,17:10
100,5,17:10,17:20
100,5,17:20,17:30
100,5,17:30,17:40
